time,x,y
1751582,-1.1353,1.0767
1751693,-1.0645,1.1548
1751804,-0.9351,1.2354
1751915,-0.8447,1.3037
1752026,-0.7153,1.3745
1752137,-0.6177,1.4331
1752248,-0.5273,1.5137
1752359,-0.4663,1.5527
1752470,-0.4272,1.6138
1752581,-0.3687,1.6724
1752692,-0.2881,1.7236
1752803,-0.2490,1.7920
1752914,-0.2075,1.8311
1753025,-0.1880,1.8823
1753136,-0.1196,1.9312
1753247,-0.0879,2.0117
1753358,-0.0586,2.0801
1753469,-0.0391,2.1118
1753580,0.0000,2.1899
1753691,0.0000,2.2705
1753802,0.0610,2.3486
1753913,0.0806,2.4585
1754024,0.1196,2.5391
1754135,0.1392,2.6074
1754246,0.1489,2.6685
1754357,0.2197,2.7271
1754468,0.2197,2.7881
1754579,0.2783,2.8369
1754690,0.2783,2.9077
1754801,0.3589,2.9468
1754912,0.3687,2.9956
1755023,0.3784,3.0371
1755134,0.4175,3.0762
1755245,0.4297,3.1567
1755356,0.4395,3.1763
1755467,0.4785,3.2251
1755578,0.5273,3.2544
1755689,0.5371,3.2959
1755800,0.5591,3.3154
1755911,0.5981,3.3545
1756022,0.5981,3.3643
1756133,0.6372,3.3960
1756244,0.6567,3.4253
1756355,0.6665,3.4351
1756466,0.6665,3.4351
1756577,0.6470,3.4546
1756688,0.7080,3.4351
1756799,0.6982,3.4253
1756910,0.7080,3.3838
1757021,0.7080,3.3252
1757132,0.6982,3.1860
1757243,0.7080,3.0762
1757354,0.7275,2.9761
1757465,0.6885,2.8882
1757576,0.7080,2.7881
1757687,0.6763,2.6978
1757798,0.6885,2.6074
1757909,0.6763,2.5195
1758020,0.6885,2.4194
1758131,0.6982,2.3291
1758242,0.6982,2.2412
1758353,0.6567,2.1411
1758464,0.6885,2.0508
1758575,0.6885,1.9507
1758686,0.6665,1.8311
1758797,0.6885,1.7529
1758908,0.6763,1.6431
1759019,0.6763,1.5137
1759130,0.6665,1.3843
1759241,0.6470,1.2646
1759352,0.6567,1.1353
1759463,0.6470,0.9961
1759574,0.6567,0.8765
1759685,0.6567,0.7275
1759796,0.6274,0.6274
1759907,0.6567,0.4980
1760018,0.6079,0.3979
1760129,0.6470,0.2783
1760240,0.6470,0.1587
1760351,0.6274,0.0903
1760462,0.6470,-0.0391
1760573,0.6079,-0.1489
1760684,0.5981,-0.2490
1760795,0.5981,-0.3589
1760906,0.6177,-0.4565
1761017,0.6177,-0.5566
1761128,0.5884,-0.6665
1761239,0.5688,-0.7861
1761350,0.5371,-0.8862
1761461,0.4785,-0.9839
1761572,0.4297,-1.0645
1761683,0.3198,-1.1646
1761794,0.2100,-1.2427
1761905,0.0903,-1.3330
1762016,-0.0098,-1.4233
1762127,-0.1196,-1.4819
1762238,-0.2295,-1.5430
1762349,-0.2881,-1.5918
1762460,-0.3467,-1.6406
1762571,-0.4175,-1.6821
1762682,-0.4761,-1.7407
1762793,-0.5371,-1.7920
1762904,-0.5957,-1.8506
1763015,-0.6470,-1.9116
1763126,-0.6567,-1.9604
1763237,-0.6763,-2.0190
1763348,-0.7251,-2.0801
1763459,-0.7471,-2.1484
1763570,-0.7764,-2.2192
1763681,-0.8350,-2.2583
1763792,-0.8350,-2.3584
1763903,-0.8643,-2.4390
1764014,-0.9155,-2.5171
1764125,-0.9155,-2.5879
1764236,-0.9741,-2.6465
1764347,-0.9937,-2.6880
1764458,-1.0156,-2.7368
1764569,-1.0449,-2.8076
1764680,-1.0449,-2.8662
1764791,-1.1133,-2.9150
1764902,-1.0938,-2.9761
1765013,-1.1353,-3.0151
1765124,-1.1450,-3.0542
1765235,-1.1743,-3.1152
1765346,-1.2134,-3.1543
1765457,-1.2134,-3.2056
1765568,-1.2524,-3.2446
1765679,-1.2744,-3.2837
1765790,-1.2842,-3.3130
1765901,-1.3232,-3.3447
1766012,-1.3623,-3.3643
1766123,-1.3428,-3.3936
1766234,-1.3623,-3.4131
1766345,-1.3818,-3.4229
1766456,-1.4038,-3.4326
1766567,-1.4429,-3.4326
1766678,-1.4038,-3.4326
1766789,-1.4233,-3.4546
1766900,-1.4233,-3.3936
1767011,-1.4429,-3.3643
1767122,-1.4233,-3.2153
1767233,-1.4429,-3.1055
1767344,-1.4331,-3.0054
1767455,-1.4331,-2.8955
1767566,-1.4429,-2.8271
1767677,-1.4233,-2.7173
1767788,-1.4331,-2.6270
1767899,-1.4233,-2.5366
1768010,-1.4136,-2.4487
1768121,-1.4233,-2.3486
1768232,-1.4136,-2.2485
1768343,-1.4136,-2.1704
1768454,-1.3940,-2.0703
1768565,-1.4233,-1.9604
1768676,-1.4233,-1.8799
1768787,-1.3721,-1.7700
1768898,-1.3818,-1.6626
1769009,-1.4038,-1.5430
1769120,-1.3818,-1.4136
1769231,-1.3818,-1.2939
1769342,-1.3940,-1.1646
1769453,-1.3623,-1.0449
1769564,-1.3940,-0.9253
1769675,-1.3818,-0.7666
1769786,-1.3818,-0.6567
1769897,-1.3818,-0.5371
1770008,-1.3721,-0.4175
1770119,-1.3428,-0.3271
1770230,-1.3721,-0.2075
1770341,-1.3525,-0.1001
1770452,-1.3623,0.0098
1770563,-1.3428,0.1196
1770674,-1.3232,0.2197
1770785,-1.3525,0.3296
1770896,-1.3330,0.4395
1771007,-1.3037,0.5469
1771118,-1.3135,0.6665
1771229,-1.2842,0.7471
1771340,-1.2646,0.8569
1771451,-1.2329,0.9570
1771562,-1.1646,1.0449
1771673,-1.0742,1.1353
1771784,-0.9937,1.2158
1771895,-0.8765,1.2744
1772006,-0.7251,1.3452
1772117,-0.6470,1.4136
1772228,-0.5664,1.4844
1772339,-0.4980,1.5527
1772450,-0.4272,1.6040
1772561,-0.3589,1.6626
1772672,-0.3174,1.7017
1772783,-0.2686,1.7529
1772894,-0.2173,1.8115
1773005,-0.1685,1.8823
1773116,-0.1489,1.9409
1773227,-0.1099,1.9922
1773338,-0.0586,2.0410
1773449,-0.0586,2.1216
1773560,0.0000,2.1704
1773671,0.0513,2.2510
1773782,0.0513,2.3291
1773893,0.0806,2.4292
1774004,0.1001,2.5098
1774115,0.1489,2.5684
1774226,0.1489,2.6489
1774337,0.2002,2.7075
1774448,0.2197,2.7588
1774559,0.2393,2.8174
1774670,0.2783,2.8662
1774781,0.3198,2.9175
1774892,0.3589,2.9858
1775003,0.3589,3.0273
1775114,0.3882,3.0859
1775225,0.4395,3.1152
1775336,0.4688,3.1567
1775447,0.4785,3.2056
1775558,0.5078,3.2446
1775669,0.5273,3.2666
1775780,0.5688,3.3154
1775891,0.6079,3.3447
1776002,0.6177,3.3643
1776113,0.6372,3.3960
1776224,0.6470,3.4058
1776335,0.6665,3.4351
1776446,0.6567,3.4448
1776557,0.6763,3.4351
1776668,0.7080,3.4546
1776779,0.6885,3.4155
1776890,0.7178,3.3960
1777001,0.6982,3.3545
1777112,0.7080,3.2251
1777223,0.7275,3.1055
1777334,0.6982,3.0078
1777445,0.7080,2.9175
1777556,0.6982,2.8174
1777667,0.7080,2.7271
1777778,0.6885,2.6489
1777889,0.6567,2.5391
1778000,0.6885,2.4585
1778111,0.6885,2.3608
1778222,0.6982,2.2607
1778333,0.6982,2.1704
1778444,0.6982,2.0703
1778555,0.6885,1.9824
1778666,0.6763,1.8921
1778777,0.6763,1.7822
1778888,0.6885,1.6821
1778999,0.6665,1.5527
1779110,0.6567,1.4331
1779221,0.6470,1.3135
1779332,0.6665,1.1646
1779443,0.6470,1.0352
1779554,0.6274,0.9058
1779665,0.6372,0.7861
1779776,0.6470,0.6567
1779887,0.6372,0.5371
1779998,0.6567,0.4297
1780109,0.6470,0.3296
1780220,0.6665,0.2002
1780331,0.6470,0.1001
1780442,0.6274,0.0195
1780553,0.6274,-0.0879
1780664,0.6372,-0.2173
1780775,0.5981,-0.3076
1780886,0.5981,-0.4175
1780997,0.5786,-0.5273
1781108,0.5884,-0.6470
1781219,0.5688,-0.7471
1781330,0.5273,-0.8447
1781441,0.4980,-0.9253
1781552,0.4297,-1.0352
1781663,0.3882,-1.1450
1781774,0.2588,-1.2231
1781885,0.1587,-1.3135
1781996,0.0098,-1.3940
1782107,-0.1196,-1.4624
1782218,-0.1880,-1.5332
1782329,-0.2881,-1.5820
1782440,-0.3589,-1.6309
1782551,-0.4175,-1.6724
1782662,-0.4761,-1.7310
1782773,-0.5273,-1.7603
1782884,-0.5664,-1.8213
1782995,-0.6055,-1.8701
1783106,-0.6567,-1.9409
1783217,-0.6763,-1.9995
1783328,-0.7153,-2.0703
1783439,-0.7666,-2.1289
1783550,-0.7861,-2.1899
1783661,-0.8252,-2.2681
1783772,-0.8350,-2.3486
1783883,-0.8862,-2.4072
1783994,-0.8643,-2.4976
1784105,-0.9155,-2.5684
1784216,-0.9448,-2.6270
1784327,-0.9839,-2.6782
1784438,-0.9937,-2.7271
1784549,-1.0449,-2.7856
1784660,-1.0645,-2.8467
1784771,-1.0840,-2.9053
1784882,-1.1230,-2.9663
1784993,-1.1230,-3.0054
1785104,-1.1450,-3.0542
1785215,-1.1938,-3.1055
1785326,-1.2134,-3.1445
1785437,-1.2036,-3.1958
1785548,-1.2646,-3.2251
1785659,-1.2744,-3.2739
1785770,-1.2939,-3.2935
1785881,-1.3135,-3.3447
1785992,-1.3135,-3.3545
1786103,-1.3623,-3.3838
1786214,-1.4038,-3.4131
1786325,-1.3940,-3.4326
1786436,-1.3940,-3.4424
1786547,-1.4136,-3.4546
1786658,-1.4038,-3.4546
1786769,-1.4331,-3.4326
1786880,-1.4233,-3.4131
1786991,-1.4136,-3.3838
1787102,-1.4136,-3.2739
1787213,-1.4331,-3.1445
1787324,-1.4429,-3.0444
1787435,-1.4429,-2.9565
1787546,-1.4136,-2.8467
1787657,-1.4331,-2.7466
1787768,-1.4136,-2.6563
1787879,-1.4233,-2.5684
1787990,-1.4233,-2.4976
1788101,-1.4136,-2.3779
1788212,-1.4233,-2.2778
1788323,-1.4233,-2.1899
1788434,-1.3940,-2.0996
1788545,-1.4136,-1.9800
1788656,-1.4038,-1.9116
1788767,-1.4136,-1.7920
1788878,-1.4136,-1.6821
1788989,-1.3940,-1.5723
1789100,-1.4233,-1.4722
1789211,-1.4038,-1.3428
1789322,-1.4136,-1.2134
1789433,-1.3818,-1.0742
1789544,-1.3940,-0.9448
1789655,-1.3940,-0.8154
1789766,-1.4136,-0.6860
1789877,-1.3428,-0.5664
1789988,-1.3623,-0.4565
1790099,-1.3428,-0.3467
1790210,-1.3818,-0.2588
1790321,-1.3525,-0.1294
1790432,-1.3428,-0.0391
1790543,-1.3525,0.0903
1790654,-1.3428,0.1807
1790765,-1.3135,0.2881
1790876,-1.3428,0.3979
1790987,-1.2939,0.5273
1791098,-1.3330,0.6274
1791209,-1.2939,0.7275
1791320,-1.2744,0.8276
1791431,-1.2231,0.9253
1791542,-1.1841,1.0254
1791653,-1.1133,1.1060
1791764,-1.0156,1.1841
1791875,-0.9253,1.2646
1791986,-0.7959,1.3354
1792097,-0.6763,1.4038
1792208,-0.5762,1.4648
1792319,-0.5273,1.5234
1792430,-0.4370,1.5942
1792541,-0.3589,1.6333
1792652,-0.3369,1.7017
1792763,-0.2783,1.7432
1792874,-0.2393,1.8115
1792985,-0.1880,1.8628
1793096,-0.1294,1.9019
1793207,-0.0879,1.9604
1793318,-0.0586,2.0215
1793429,-0.0488,2.0898
1793540,-0.0195,2.1509
1793651,0.0000,2.2314
1793762,0.0098,2.3096
1793873,0.1001,2.3999
1793984,0.1001,2.4902
1794095,0.1392,2.5586
1794206,0.1294,2.6294
1794317,0.1294,2.6685
1794428,0.2100,2.7368
1794539,0.2393,2.7979
1794650,0.2686,2.8467
1794761,0.3003,2.9175
1794872,0.3491,2.9663
1794983,0.3589,3.0078
1795094,0.3882,3.0664
1795205,0.4175,3.1152
1795316,0.4590,3.1567
1795427,0.4883,3.1860
1795538,0.5078,3.2153
1795649,0.5371,3.2666
1795760,0.5469,3.2861
1795871,0.5688,3.3545
1795982,0.5884,3.3447
1796093,0.6079,3.3960
1796204,0.6274,3.3960
1796315,0.6665,3.4253
1796426,0.6470,3.4351
1796537,0.6665,3.4448
1796648,0.6885,3.4448
1796759,0.6982,3.4448
1796870,0.6763,3.4155
1796981,0.7080,3.3740
1797092,0.7080,3.2666
1797203,0.6982,3.1470
1797314,0.6982,3.0469
1797425,0.6982,2.9272
1797536,0.7178,2.8467
1797647,0.6982,2.7588
1797758,0.6982,2.6685
1797869,0.7080,2.5781
1797980,0.6763,2.4780
1798091,0.6763,2.3804
1798202,0.6763,2.2998
1798313,0.6982,2.1997
1798424,0.6567,2.1021
1798535,0.6885,2.0117
1798646,0.6763,1.9019
1798757,0.6665,1.8213
1798868,0.6665,1.7114
1798979,0.6665,1.5723
1799090,0.6665,1.4648
1799201,0.6665,1.3452
1799312,0.6665,1.1938
1799423,0.6665,1.0767
1799534,0.6372,0.9570
1799645,0.6567,0.8057
1799756,0.6372,0.6763
1799867,0.6372,0.5591
1799978,0.6274,0.4590
1800089,0.6470,0.3589
1800200,0.6470,0.2393
1800311,0.6372,0.1392
1800422,0.6372,0.0293
1800533,0.6079,-0.0586
1800644,0.6274,-0.1685
1800755,0.6372,-0.2783
1800866,0.6079,-0.4077
1800977,0.5981,-0.4883
1801088,0.5981,-0.6177
1801199,0.5591,-0.7251
1801310,0.5469,-0.8154
1801421,0.5273,-0.9155
1801532,0.4297,-1.0059
1801643,0.3687,-1.1035
1801754,0.2783,-1.2036
1801865,0.1709,-1.2842
1801976,0.0098,-1.3623
1802087,-0.0781,-1.4429
1802198,-0.1880,-1.5112
1802309,-0.2783,-1.5723
1802420,-0.3467,-1.6211
1802531,-0.3979,-1.6626
1802642,-0.4565,-1.7212
1802753,-0.4980,-1.7700
1802864,-0.5664,-1.8213
1802975,-0.5762,-1.8604
1803086,-0.6470,-1.9214
1803197,-0.6470,-1.9604
1803308,-0.7056,-2.0288
1803419,-0.7251,-2.1094
1803530,-0.7666,-2.1704
1803641,-0.7959,-2.2485
1803752,-0.8545,-2.3193
1803863,-0.8643,-2.3975
1803974,-0.8643,-2.4585
1804085,-0.9155,-2.5488
1804196,-0.9351,-2.5977
1804307,-0.9546,-2.6563
1804418,-0.9839,-2.7173
1804529,-1.0449,-2.7563
1804640,-1.0449,-2.8076
1804751,-1.0547,-2.8760
1804862,-1.1133,-2.9370
1804973,-1.1133,-2.9956
1805084,-1.1548,-3.0347
1805195,-1.1646,-3.0957
1805306,-1.2036,-3.1348
1805417,-1.2329,-3.1836
1805528,-1.2427,-3.2251
1805639,-1.2524,-3.2544
1805750,-1.2939,-3.2837
1805861,-1.2939,-3.3252
1805972,-1.3428,-3.3545
1806083,-1.3623,-3.3740
1806194,-1.3623,-3.4229
1806305,-1.3818,-3.4131
1806416,-1.3818,-3.4424
1806527,-1.4331,-3.4424
1806638,-1.4233,-3.4546
1806749,-1.4136,-3.4424
1806860,-1.4331,-3.4326
1806971,-1.4331,-3.4033
1807082,-1.4233,-3.3252
1807193,-1.4624,-3.1836
1807304,-1.4233,-3.0762
1807415,-1.4526,-2.9663
1807526,-1.4136,-2.8662
1807637,-1.4429,-2.7856
1807748,-1.4331,-2.6880
1807859,-1.4331,-2.5977
1807970,-1.4233,-2.5073
1808081,-1.4038,-2.4072
1808192,-1.4429,-2.3193
1808303,-1.4331,-2.2192
1808414,-1.3940,-2.1094
1808525,-1.4233,-2.0288
1808636,-1.4136,-1.9409
1808747,-1.4136,-1.8408
1808858,-1.3940,-1.7212
1808969,-1.4038,-1.6211
1809080,-1.4038,-1.4917
1809191,-1.4038,-1.3623
1809302,-1.4136,-1.2646
1809413,-1.4136,-1.1035
1809524,-1.3818,-0.9937
1809635,-1.3818,-0.8447
1809746,-1.3818,-0.7056
1809857,-1.3818,-0.5957
1809968,-1.3721,-0.5078
1810079,-1.3818,-0.3784
1810190,-1.3525,-0.2686
1810301,-1.3428,-0.1489
1810412,-1.3721,-0.0488
1810523,-1.3525,0.0513
1810634,-1.3721,0.1709
1810745,-1.3428,0.2686
1810856,-1.3525,0.3687
1810967,-1.3232,0.4785
1811078,-1.3330,0.5884
1811189,-1.3232,0.6982
1811300,-1.2842,0.7959
1811411,-1.2427,0.9058
1811522,-1.1841,0.9961
1811633,-1.1353,1.0767
1811744,-1.0352,1.1450
1811855,-0.9351,1.2451
1811966,-0.8057,1.3135
1812077,-0.7056,1.3745
1812188,-0.6177,1.4526
1812299,-0.5371,1.5137
1812410,-0.4761,1.5820
1812521,-0.3979,1.6333
1812632,-0.3174,1.6724
1812743,-0.2881,1.7334
1812854,-0.2588,1.7822
1812965,-0.2075,1.8311
1813076,-0.1782,1.8921
1813187,-0.1392,1.9507
1813298,-0.0781,2.0117
1813409,-0.0391,2.0801
1813520,-0.0293,2.1021
1813631,-0.0098,2.1997
1813742,0.0415,2.2705
1813853,0.0610,2.3706
1813964,0.0708,2.4487
1814075,0.1294,2.5391
1814186,0.1294,2.5879
1814297,0.2100,2.6489
1814408,0.2197,2.7075
1814519,0.2197,2.7588
1814630,0.2490,2.8271
1814741,0.2783,2.8784
1814852,0.3101,2.9370
1814963,0.3394,2.9858
1815074,0.3687,3.0371
1815185,0.3979,3.0859
1815296,0.4077,3.1250
1815407,0.4785,3.1763
1815518,0.4785,3.2349
1815629,0.5078,3.2764
1815740,0.5371,3.2959
1815851,0.5273,3.3154
1815962,0.5884,3.3447
1816073,0.5981,3.3740
1816184,0.6177,3.3960
1816295,0.6470,3.4058
1816406,0.6885,3.4351
1816517,0.6665,3.4448
1816628,0.7080,3.4351
1816739,0.6885,3.4448
1816850,0.7080,3.4351
1816961,0.6885,3.4058
1817072,0.7080,3.3057
1817183,0.7080,3.1860
1817294,0.7275,3.0664
1817405,0.6982,2.9761
1817516,0.6982,2.8662
1817627,0.7080,2.7783
1817738,0.6885,2.7075
1817849,0.6763,2.6074
1817960,0.6567,2.5195
1818071,0.6665,2.4097
1818182,0.6665,2.3291
1818293,0.7080,2.2314
1818404,0.6885,2.1313
1818515,0.6982,2.0508
1818626,0.6665,1.9507
1818737,0.6470,1.8530
1818848,0.6665,1.7236
1818959,0.6567,1.6138
1819070,0.6567,1.4941
1819181,0.6567,1.3745
1819292,0.6470,1.2646
1819403,0.6470,1.1157
1819514,0.6665,0.9863
1819625,0.6372,0.8569
1819736,0.6177,0.7373
1819847,0.6372,0.6079
1819958,0.6274,0.4883
1820069,0.6274,0.3882
1820180,0.6274,0.2686
1820291,0.5786,0.1587
1820402,0.6274,0.0513
1820513,0.5981,-0.0195
1820624,0.6079,-0.1392
1820735,0.6177,-0.2490
1820846,0.6177,-0.3784
1820957,0.6079,-0.4663
1821068,0.5591,-0.5664
1821179,0.5884,-0.6958
1821290,0.5469,-0.7959
1821401,0.4980,-0.8960
1821512,0.4785,-0.9839
1821623,0.3784,-1.0840
1821734,0.3198,-1.1548
1821845,0.2100,-1.2524
1821956,0.0806,-1.3330
1822067,-0.0488,-1.4136
1822178,-0.1489,-1.4819
1822289,-0.2588,-1.5430
1822400,-0.3076,-1.6016
1822511,-0.3882,-1.6406
1822622,-0.4565,-1.6919
1822733,-0.5078,-1.7505
1822844,-0.5664,-1.7920
1822955,-0.6055,-1.8408
1823066,-0.6372,-1.9116
1823177,-0.6470,-1.9507
1823288,-0.6958,-2.0093
1823399,-0.7349,-2.0703
1823510,-0.7471,-2.1484
1823621,-0.7959,-2.2095
1823732,-0.8154,-2.2778
1823843,-0.8545,-2.3486
1823954,-0.8643,-2.4292
1824065,-0.8960,-2.5073
1824176,-0.9448,-2.5977
1824287,-0.9546,-2.6367
1824398,-0.9937,-2.6978
1824509,-1.0059,-2.7368
1824620,-1.0352,-2.7759
1824731,-1.0547,-2.8467
1824842,-1.0938,-2.8955
1824953,-1.0938,-2.9663
1825064,-1.1353,-3.0054
1825175,-1.1646,-3.0762
1825286,-1.1841,-3.1152
1825397,-1.2036,-3.1543
1825508,-1.2036,-3.2056
1825619,-1.2329,-3.2446
1825730,-1.2842,-3.2837
1825841,-1.3135,-3.3252
1825952,-1.3135,-3.3545
1826063,-1.3623,-3.3740
1826174,-1.3721,-3.3936
1826285,-1.3623,-3.4033
1826396,-1.4038,-3.4326
1826507,-1.3940,-3.4326
1826618,-1.4136,-3.4424
1826729,-1.4331,-3.4546
1826840,-1.4233,-3.4424
1826951,-1.4233,-3.4033
1827062,-1.4526,-3.3740
1827173,-1.4331,-3.2251
1827284,-1.4526,-3.1055
1827395,-1.4233,-2.9956
1827506,-1.4429,-2.8955
1827617,-1.4526,-2.7954
1827728,-1.4429,-2.7173
1827839,-1.4233,-2.6172
1827950,-1.4331,-2.5488
1828061,-1.4233,-2.4390
1828172,-1.4136,-2.3389
1828283,-1.4038,-2.2485
1828394,-1.4331,-2.1606
1828505,-1.4233,-2.0605
1828616,-1.4233,-1.9702
1828727,-1.3940,-1.8799
1828838,-1.3623,-1.7700
1828949,-1.3940,-1.6626
1829060,-1.3818,-1.5332
1829171,-1.4331,-1.4038
1829282,-1.3818,-1.2842
1829393,-1.3940,-1.1548
1829504,-1.3940,-1.0254
1829615,-1.3721,-0.8960
1829726,-1.3623,-0.7764
1829837,-1.3940,-0.6470
1829948,-1.3623,-0.5371
1830059,-1.3623,-0.4077
1830170,-1.3330,-0.2979
1830281,-1.3721,-0.1880
1830392,-1.3428,-0.0781
1830503,-1.3623,0.0195
1830614,-1.3525,0.1294
1830725,-1.3623,0.2295
1830836,-1.3623,0.3491
1830947,-1.3428,0.4492
1831058,-1.3330,0.5786
1831169,-1.3428,0.6665
1831280,-1.2842,0.7568
1831391,-1.2939,0.8667
1831502,-1.2231,0.9570
1831613,-1.1646,1.0547
1831724,-1.0742,1.1255
1831835,-0.9839,1.2256
1831946,-0.8350,1.2842
1832057,-0.7666,1.3452
1832168,-0.6470,1.4233
1832279,-0.5762,1.4844
1832390,-0.4883,1.5430
1832501,-0.3979,1.6138
1832612,-0.3687,1.6528
1832723,-0.2881,1.7236
1832834,-0.2686,1.7627
1832945,-0.2173,1.8213
1833056,-0.1782,1.8726
1833167,-0.1294,1.9312
1833278,-0.0879,1.9922
1833389,-0.0684,2.0313
1833500,-0.0391,2.1118
1833611,-0.0098,2.1704
1833722,0.0195,2.2314
1833833,0.0610,2.3096
1833944,0.0806,2.3901
1834055,0.1196,2.5000
1834166,0.1489,2.5684
1834277,0.1587,2.6392
1834388,0.2100,2.6782
1834499,0.2100,2.7588
1834610,0.2393,2.7979
1834721,0.2686,2.8467
1834832,0.3003,2.9077
1834943,0.3687,2.9663
1835054,0.3687,2.9858
1835165,0.3882,3.0664
1835276,0.4297,3.1055
1835387,0.4688,3.1567
1835498,0.4688,3.1958
1835609,0.5078,3.2349
1835720,0.5273,3.2666
1835831,0.5591,3.3154
1835942,0.5688,3.3447
1836053,0.5981,3.3545
1836164,0.5981,3.3740
1836275,0.6470,3.3960
1836386,0.6567,3.4351
1836497,0.6763,3.4253
1836608,0.6885,3.4351
1836719,0.6763,3.4253
1836830,0.6885,3.4058
1836941,0.6885,3.4058
1837052,0.6982,3.3350
1837163,0.6982,3.2251
1837274,0.6982,3.1055
1837385,0.7275,2.9956
1837496,0.6982,2.9077
1837607,0.6982,2.8174
1837718,0.7080,2.7173
1837829,0.6885,2.6294
1837940,0.6763,2.5391
1838051,0.6763,2.4292
1838162,0.6763,2.3486
1838273,0.6982,2.2803
1838384,0.6470,2.1509
1838495,0.6665,2.0703
1838606,0.6665,1.9727
1838717,0.6665,1.8726
1838828,0.6470,1.7725
1838939,0.6567,1.6626
1839050,0.6470,1.5430
1839161,0.6470,1.4233
1839272,0.6470,1.2842
1839383,0.6567,1.1548
1839494,0.6567,1.0254
1839605,0.6567,0.8862
1839716,0.6470,0.7568
1839827,0.6372,0.6470
1839938,0.6567,0.5371
1840049,0.6079,0.4175
1840160,0.6763,0.3003
1840271,0.6372,0.1904
1840382,0.6177,0.0806
1840493,0.6274,-0.0195
1840604,0.6177,-0.1196
1840715,0.6470,-0.2173
1840826,0.6079,-0.3369
1840937,0.5981,-0.4370
1841048,0.5981,-0.5566
1841159,0.5981,-0.6567
1841270,0.5273,-0.7568
1841381,0.5273,-0.8545
1841492,0.5078,-0.9644
1841603,0.4175,-1.0449
1841714,0.3491,-1.1450
1841825,0.2393,-1.2427
1841936,0.1196,-1.3232
1842047,-0.0098,-1.3818
1842158,-0.1196,-1.4722
1842269,-0.2295,-1.5527
1842380,-0.3369,-1.5820
1842491,-0.3882,-1.6309
1842602,-0.4077,-1.6821
1842713,-0.4761,-1.7212
1842824,-0.5371,-1.7920
1842935,-0.5859,-1.8213
1843046,-0.6055,-1.8701
1843157,-0.6372,-1.9312
1843268,-0.7056,-1.9897
1843379,-0.7251,-2.0508
1843490,-0.7471,-2.1191
1843601,-0.7861,-2.1802
1843712,-0.8252,-2.2583
1843823,-0.8252,-2.3096
1843934,-0.8350,-2.3975
1844045,-0.8765,-2.4780
1844156,-0.9253,-2.5488
1844267,-0.9546,-2.6172
1844378,-0.9741,-2.6563
1844489,-0.9839,-2.7173
1844600,-1.0449,-2.7661
1844711,-1.0449,-2.8369
1844822,-1.0645,-2.8857
1844933,-1.0840,-2.9468
1845044,-1.1133,-2.9761
1845155,-1.1548,-3.0347
1845266,-1.1841,-3.0957
1845377,-1.1938,-3.1348
1845488,-1.2427,-3.1836
1845599,-1.2427,-3.2349
1845710,-1.2842,-3.2642
1845821,-1.2939,-3.2935
1845932,-1.3135,-3.3350
1846043,-1.3135,-3.3643
1846154,-1.3623,-3.3838
1846265,-1.3428,-3.4033
1846376,-1.3818,-3.4229
1846487,-1.3818,-3.4326
1846598,-1.4038,-3.4546
1846709,-1.4429,-3.4424
1846820,-1.4136,-3.4131
1846931,-1.4331,-3.4033
1847042,-1.4429,-3.3838
1847153,-1.4331,-3.2446
1847264,-1.4624,-3.1348
1847375,-1.4233,-3.0249
1847486,-1.4136,-2.9370
1847597,-1.4429,-2.8467
1847708,-1.4429,-2.7563
1847819,-1.4331,-2.6465
1847930,-1.4038,-2.5488
1848041,-1.4233,-2.4683
1848152,-1.4233,-2.3682
1848263,-1.4233,-2.2681
1848374,-1.4038,-2.1899
1848485,-1.4136,-2.0898
1848596,-1.4136,-1.9995
1848707,-1.3940,-1.8896
1848818,-1.3940,-1.7920
1848929,-1.4136,-1.6724
1849040,-1.4233,-1.5723
1849151,-1.3940,-1.4429
1849262,-1.3940,-1.3135
1849373,-1.3721,-1.1938
1849484,-1.3940,-1.0449
1849595,-1.3818,-0.9253
1849706,-1.3818,-0.7959
1849817,-1.3623,-0.6763
1849928,-1.4038,-0.5566
1850039,-1.3818,-0.4370
1850150,-1.3623,-0.3271
1850261,-1.3525,-0.2173
1850372,-1.3525,-0.1099
1850483,-1.3623,0.0000
1850594,-1.3721,0.0903
1850705,-1.3623,0.2100
1850816,-1.3623,0.3198
1850927,-1.3623,0.4175
1851038,-1.3525,0.5273
1851149,-1.3135,0.6177
1851260,-1.2939,0.7275
1851371,-1.2427,0.8569
1851482,-1.2427,0.9351
1851593,-1.1841,1.0352
1851704,-1.0840,1.1157
1851815,-0.9937,1.1841
1851926,-0.8960,1.2744
1852037,-0.7861,1.3354
1852148,-0.6665,1.4038
1852259,-0.5664,1.4746
1852370,-0.4980,1.5332
1852481,-0.4761,1.5820
1852592,-0.3882,1.6431
1852703,-0.3174,1.7114
1852814,-0.2686,1.7627
1852925,-0.2490,1.8018
1853036,-0.1978,1.8628
1853147,-0.1392,1.9214
1853258,-0.1099,1.9727
1853369,-0.0781,2.0313
1853480,-0.0684,2.0898
1853591,-0.0391,2.1411
1853702,0.0098,2.2095
1853813,0.0513,2.2803
1853924,0.0513,2.3706
1854035,0.1001,2.4683
1854146,0.1392,2.5391
1854257,0.1489,2.6196
1854368,0.2002,2.6587
1854479,0.2100,2.7271
